ship_city,ship_state,ship_postal_code,location_id
NADUVATTAM,TAMIL NADU,643224.0,13215
BANGALORE,KARNATAKA,560021.0,13216
CHANDIGARH,CHANDIGARH,160001.0,13217
"Maachavaram, Piduguralla",ANDHRA PRADESH,522435.0,13218
AKALGARH,PUNJAB,141105.0,13219
Pimpri Chinchwad,MAHARASHTRA,411057.0,13220
New Delhi,DELHI,110084.0,13221
Kolkata,WEST BENGAL,700038.0,13222
Doimukh,ARUNACHAL PRADESH,791112.0,13223
CHENNAI,TAMIL NADU,601102.0,13224
SOUTH WEST DELHI,DELHI,110068.0,13225
Belgharia,WEST BENGAL,700049.0,13226
JAGGAIAHPET,ANDHRA PRADESH,521175.0,13227
delhi,DELHI,110002.0,13228
PARIYARAM,KERALA,670334.0,13229
Thuckalay p.o,TAMIL NADU,629175.0,13230
MUMBAI,MAHARASHTRA,400035.0,13231
angamalay,KERALA,683572.0,13232
Bhatkal,KARNATAKA,581320.0,13233
North Delhi,Delhi,110085.0,13234
Perumbavoor,KERALA,683542.0,13235
NORTH 24 PARGANAS,WEST BENGAL,700136.0,13236
TRIVANDRUM,KERALA,695005.0,13237
CHOUTUPPAL,TELANGANA,508252.0,13238
North Goa,GOA,403507.0,13239
Greater noida (W),UTTAR PRADESH,201009.0,13240
KOLHAPUR,MAHARASHTRA,416114.0,13241
saravanampatticoimbatore.,TAMIL NADU,641035.0,13242
SIRONJ,MADHYA PRADESH,464228.0,13243
"PUTTUR, chittooor",ANDHRA PRADESH,517583.0,13244
EAST GODAVARI,ANDHRA PRADESH,533101.0,13245
Paravur,KERALA,683515.0,13246
JASPUR,UTTARAKHAND,244712.0,13247
Vijayawada,ANDHRA PRADESH,521212.0,13248
coimbatore,TAMIL NADU,641004.0,13249
Mumbai,MAHARASHTRA,400008.0,13250
POKARAN,RAJASTHAN,345021.0,13251
KALYAN West,MAHARASHTRA,421301.0,13252
PAROLA,MAHARASHTRA,425111.0,13253
Nigadi Pradhikaran Pune,MAHARASHTRA,411044.0,13254
Kondepi,ANDHRA PRADESH,523271.0,13255
kakinada,ANDHRA PRADESH,533003.0,13256
BURDWAN,WEST BENGAL,713427.0,13257
ERNAKULAM,KERALA,686668.0,13258
147/19 B Keshab Chandra Sen Street Kolkata nine ma,WEST BENGAL,700009.0,13259
thrissur,KERALA,680751.0,13260
Thrissur,KERALA,680732.0,13261
Ernakulam,KERALA,686693.0,13262
Shanivarsante,KARNATAKA,571235.0,13263
bangalore,KARNATAKA,560045.0,13264
"New Perungalathur, Chennai",TAMIL NADU,600063.0,13265
Auroville,TAMIL NADU,605101.0,13266
Koraput,ODISHA,764002.0,13267
Tehri Garhwal,UTTARAKHAND,249161.0,13268
Angamaly,KERALA,683579.0,13269
BANKURA,WEST BENGAL,722132.0,13270
PARAVADA INDUSTRIAL AREA,ANDHRA PRADESH,531021.0,13271
MULBAGAL,KARNATAKA,563131.0,13272
Bangalore,KARNATAKA,562114.0,13273
Hirekerur,KARNATAKA,581111.0,13274
RANBIRSINGHPORA,JAMMU & KASHMIR,181102.0,13275
PANCHKULA,HARYANA,134114.0,13276
DEGLUR,MAHARASHTRA,431717.0,13277
BASTI,UTTAR PRADESH,272150.0,13278
NewBARRACKPUR,WEST BENGAL,700131.0,13279
SALAKATI,ASSAM,783369.0,13280
Bhiwadi,RAJASTHAN,301019.0,13281
BENIPUR,BIHAR,847233.0,13282
GOLA GOKARANNATH,UTTAR PRADESH,262802.0,13283
Ambalamedu,KERALA,682303.0,13284
Warangal,TELANGANA,506003.0,13285
AMBUR,TAMIL NADU,635804.0,13286
KARWAR,KARNATAKA,581324.0,13287
Silvasa,DADRA AND NAGAR,396230.0,13288
Dolvan,Gujarat,394635.0,13289
Bhopal,MADHYA PRADESH,462001.0,13290
PULLA,ANDHRA PRADESH,534401.0,13291
CHENGANNUR,KERALA,689124.0,13292
MANGALURU,KARNATAKA,574509.0,13293
Virar west,MAHARASHTRA,401301.0,13294
"Kanti Nagar extension, Krishna Nagar",DELHI,110051.0,13295
DEOLA,MAHARASHTRA,423102.0,13296
PHULERA,RAJASTHAN,303338.0,13297
Jadcherla,TELANGANA,509301.0,13298
"HIRIYUR, chitradurga district",KARNATAKA,577598.0,13299
NANDED WAGHALA,MAHARASHTRA,445207.0,13300
NEW DELHI,DELHI,110004.0,13301
HOSANAGARA,KARNATAKA,577426.0,13302
MUL,MAHARASHTRA,441224.0,13303
Sompeta,ANDHRA PRADESH,532284.0,13304
Ernakulam,KERALA,682306.0,13305
BAGEPALLI,KARNATAKA,561207.0,13306
MANIYAR,UTTAR PRADESH,277207.0,13307
KARIAPATTI,TAMIL NADU,626106.0,13308
Phoolpur,UTTAR PRADESH,276304.0,13309
NEW DELHI,DELHI,110083.0,13310
Balaramapuram /mudavoorpara,KERALA,695501.0,13311
Vadodara,Gujarat,390010.0,13312
ATTUR,TAMIL NADU,636141.0,13313
KHEDA,Gujarat,387630.0,13314
Thrissur,KERALA,680618.0,13315
Kolkata,WEST BENGAL,700003.0,13316
KHETRI,RAJASTHAN,333503.0,13317
"ANNAMALAI NAGAR , CHIDHAMBARAM",TAMIL NADU,608002.0,13318
KUDAL,MAHARASHTRA,416519.0,13319
THRISSUR,KERALA,680652.0,13320
Baguiati,WEST BENGAL,700059.0,13321
Coimbatore,TAMIL NADU,641020.0,13322
ANTHIYUR,TAMIL NADU,638501.0,13323
SRINAGAR,JAMMU & KASHMIR,190024.0,13324
Palakkad,KERALA,678702.0,13325
SECUNDERABAD,ANDHRA PRADESH,500062.0,13326
AMRELI,Gujarat,365455.0,13327
Dist - DIBRUGARH,ASSAM,786001.0,13328
KOLHAPUR,MAHARASHTRA,416011.0,13329
Singaperumal koil,TAMIL NADU,603204.0,13330
CHENNAI.,TAMIL NADU,600087.0,13331
"Shankerpally, R.R.Dist",TELANGANA,501203.0,13332
chennai,TAMIL NADU,600124.0,13333
LALGANJ,UTTAR PRADESH,230132.0,13334
Satara,MAHARASHTRA,415519.0,13335
ASHTA,MADHYA PRADESH,466116.0,13336
Neemrana,RAJASTHAN,301705.0,13337
Cuttack,ODISHA,753013.0,13338
Howrah,WEST BENGAL,711202.0,13339
"BUCHIREDDIPALEM, Nellore",ANDHRA PRADESH,524305.0,13340
VAKKOM,KERALA,695306.0,13341
Greater NOIDA (West),UTTAR PRADESH,201306.0,13342
purnea,BIHAR,854301.0,13343
PRAYAGRAJ,UTTAR PRADESH,211003.0,13344
BELAGAVI,KARNATAKA,590017.0,13345
hyderabad,TELANGANA,500011.0,13346
AVALAPALLI,TAMIL NADU,635109.0,13347
Baif road Wagholi pune,MAHARASHTRA,412207.0,13348
KASARAGOD,KERALA,671122.0,13349
Naharlugun model arunachal pradesh,Arunachal pradesh,791110.0,13350
HAORA,WEST BENGAL,711112.0,13351
MUHAMMA,KERALA,688525.0,13352
LUDHIANA,PUNJAB,141006.0,13353
LUDHIANA,PUNJAB,141120.0,13354
Navimumbai,MAHARASHTRA,400709.0,13355
"NIZAMABAD,Telangana",TELANGANA,503001.0,13356
Payyannur,KERALA,670306.0,13357
VILLIANUR TALUK,PUDUCHERRY,605107.0,13358
MAZBAT,ASSAM,784507.0,13359
MUMBAI,MAHARASHTRA,401503.0,13360
Nellore district,ANDHRA PRADESH,524309.0,13361
BHIMAVARAM,ANDHRA PRADESH,534207.0,13362
Vazhakkala,KERALA,682030.0,13363
PHAGWARA,PUNJAB,144402.0,13364
AMALAPURAM,ANDHRA PRADESH,533221.0,13365
PETHAPUR,Gujarat,382041.0,13366
KOLAR,KARNATAKA,562104.0,13367
NADIA,WEST BENGAL,741235.0,13368
AGATTI,LAKSHADWEEP,682553.0,13369
MEDAK,TELANGANA,502110.0,13370
THRISSUR,KERALA,680026.0,13371
PALGHAR,MAHARASHTRA,401608.0,13372
BHILAI Charoda,CHHATTISGARH,490021.0,13373
Coimbatore,TAMIL NADU,641019.0,13374
Ernakulam,KERALA,683517.0,13375
JHANSI,UTTAR PRADESH,284200.0,13376
SIVAKASI,TAMIL NADU,626189.0,13377
THRISSUR,KERALA,680631.0,13378
KOLLUR,KARNATAKA,576220.0,13379
"Kenwad, Malegaon jahagir",MAHARASHTRA,444503.0,13380
Hyderabad.,TELANGANA,500044.0,13381
Thriprayar,KERALA,680567.0,13382
DWARAHAT,UTTARAKHAND,263653.0,13383
Lauriya,BIHAR,845103.0,13384
NOIDA,UTTAR PRADESH,201009.0,13385
BAREILLY,UTTAR PRADESH,243403.0,13386
Kakanad,KERALA,682021.0,13387
Chinyalisaur p.o -pipalmandi,UTTARAKHAND,249196.0,13388
Gandhinagar,Gujarat,382006.0,13389
Delhi,DELHI,110033.0,13390
Mannarkkad,KERALA,678598.0,13391
dombivli,MAHARASHTRA,421201.0,13392
vadodara,Gujarat,390010.0,13393
Kalliasseri,KERALA,670563.0,13394
PANDUAL,BIHAR,847239.0,13395
YAVATMAL,MAHARASHTRA,445307.0,13396
Bangalore,KARNATAKA,560074.0,13397
HANDWARA,JAMMU & KASHMIR,193302.0,13398
JAMBAI,TAMIL NADU,638312.0,13399
ARAKONAM,TAMIL NADU,631003.0,13400
KARUPPUR,TAMIL NADU,636012.0,13401
Haridwar,UTTARAKHAND,249403.0,13402
Perla town,KERALA,671552.0,13403
BHUBANESWAR,ODISHA,751011.0,13404
WARANGAL,TELANGANA,506011.0,13405
TIRUVALLUR,TAMIL NADU,600050.0,13406
kolhapur,MAHARASHTRA,416008.0,13407
PURULIA,WEST BENGAL,723101.0,13408
Kochi,KERALA,682002.0,13409
MUNDI,MADHYA PRADESH,450112.0,13410
Cheppad,KERALA,690507.0,13411
howrah,WEST BENGAL,711102.0,13412
Bhopal,MADHYA PRADESH,462043.0,13413
AHMEDABAD,Gujarat,382315.0,13414
SANKARANKOIL,TAMIL NADU,627756.0,13415
JAMNAGAR,Gujarat,361003.0,13416
"Mananthavady,",KERALA,670645.0,13417
Anekal,KARNATAKA,562106.0,13418
Alipurduar,WEST BENGAL,736121.0,13419
COLONELGANJ,UTTAR PRADESH,271502.0,13420
"NAI BAZAR ,Bhadohi",UTTAR PRADESH,221409.0,13421
GURGAON,HARYANA,122003.0,13422
THIRUPARANKUNDRAM,TAMIL NADU,625015.0,13423
Koramangala Bangalore,KARNATAKA,560034.0,13424
HYDERABAD,TELANGANA,508126.0,13425
Palwal,HARYANA,121102.0,13426
ERNAKULAM,KERALA,683102.0,13427
Madurai,TAMIL NADU,625018.0,13428
Bangalore,KARNATAKA,560021.0,13429
Bongaigaon,ASSAM,783392.0,13430
"TENALI, Guntur district",ANDHRA PRADESH,522202.0,13431
PONDURA,ANDHRA PRADESH,532168.0,13432
TIRUVALLUR,TAMIL NADU,602024.0,13433
"Mannarkkad , palakkad",KERALA,678593.0,13434
Kota,KARNATAKA,576221.0,13435
DOMBIVALI East,MAHARASHTRA,421204.0,13436
KOLAGHAT,WEST BENGAL,721134.0,13437
Tirupur,TAMIL NADU,641605.0,13438
Ernakulam,KERALA,683578.0,13439
fatehabad,HARYANA,125050.0,13440
MURLIGANJ,BIHAR,852122.0,13441
TARBHA,ODISHA,767016.0,13442
RAIBARELI,UTTAR PRADESH,229406.0,13443
Garhwa,JHARKHAND,822114.0,13444
NANDED,MAHARASHTRA,431602.0,13445
Nuapada,ODISHA,766105.0,13446
Kottayam Dist,KERALA,686532.0,13447
New Delhi,Delhi,110065.0,13448
AMRITSAR,PUNJAB,143112.0,13449
Sirhind,PUNJAB,140406.0,13450
"S. Ramalingapuram,VIRUDHUNAGAR DISTRICT",TAMIL NADU,626102.0,13451
SRIVILLIPUTHUR,TAMIL NADU,626138.0,13452
NORTH 24 PARGANAS,WEST BENGAL,700055.0,13453
Vellore,TAMIL NADU,635803.0,13454
Chennai,TAMIL NADU,600101.0,13455
ULAVAPADU,ANDHRA PRADESH,523292.0,13456
Aizawl,MIZORAM,796014.0,13457
haridwar,UTTARAKHAND,249401.0,13458
asansol,WEST BENGAL,713304.0,13459
BANSBERIA,WEST BENGAL,712503.0,13460
"Anushaktinagar, Mumbai",MAHARASHTRA,400094.0,13461
KARAIKAL,PUDUCHERRY,609604.0,13462
Vellore,TAMIL NADU,632007.0,13463
Panjim,GOA,403403.0,13464
Ganeshgiri (p o) SHORANUR,KERALA,679123.0,13465
"Bandra East, Mumbai",MAHARASHTRA,400051.0,13466
RAEBARELI,UTTAR PRADESH,229001.0,13467
KHAIRTHAL,RAJASTHAN,301404.0,13468
"Raibander, old goa",GOA,403006.0,13469
BHOPAL,MADHYA PRADESH,462004.0,13470
Karur,TAMIL NADU,639006.0,13471
University,KERALA,673634.0,13472
Kalikiri,ANDHRA PRADESH,517234.0,13473
Nawanshahar,PUNJAB,144513.0,13474
East Godavari,ANDHRA PRADESH,533221.0,13475
"Vadamalpet (M), Chittoor (D.t)",ANDHRA PRADESH,517551.0,13476
Kannur,KERALA,670307.0,13477
Ribander,GOA,403006.0,13478
My Home Industries Pvt Ltd,TELANGANA,508246.0,13479
Kanhangad,KERALA,671531.0,13480
HALDAUR,UTTAR PRADESH,246726.0,13481
VADANAPPALLY,KERALA,680619.0,13482
Kolkata,WEST BENGAL,700031.0,13483
Sagore Dist.Dhar,MADHYA PRADESH,454774.0,13484
DODDABALLAPURA APPAREL PARK,KARNATAKA,562163.0,13485
Greater noida,UTTAR PRADESH,201308.0,13486
BENGALURU-560098,KARNATAKA,560098.0,13487
MUNDRA,Gujarat,370435.0,13488
NALLUR TIRUNELVELI DISTRICT,TAMIL NADU,627853.0,13489
ETTUMANOOR,KERALA,686637.0,13490
lucknow,UTTAR PRADESH,226020.0,13491
SILLOD,MAHARASHTRA,431112.0,13492
DWARKA,DELHI,110075.0,13493
NURPUR,HIMACHAL PRADESH,176051.0,13494
SAS Nagar,Punjab,160059.0,13495
Jammu,JAMMU & KASHMIR,181152.0,13496
NARWANA,HARYANA,126116.0,13497
"Kavali,Nellore Dt",ANDHRA PRADESH,524201.0,13498
"DEBIPUR, PANAGARH",WEST BENGAL,713148.0,13499
SIWAN,BIHAR,841245.0,13500
BANGALORE,KARNATAKA,560013.0,13501
Kannur,KERALA,670303.0,13502
NAUGARH,UTTAR PRADESH,272202.0,13503
Malegaon,MAHARASHTRA,423208.0,13504
GUNDLUPET,KARNATAKA,571123.0,13505
Bethuadharai,WEST BENGAL,741126.0,13506
Pune,MAHARASHTRA,412208.0,13507
Nahan,HIMACHAL PRADESH,173001.0,13508
New delhi,DELHI,110043.0,13509
JAMSHEDPURJamshedpur,JHARKHAND,831004.0,13510
NELLORE,ANDHRA PRADESH,524226.0,13511
KATHAURA,UTTAR PRADESH,227817.0,13512
BENGALURU-11,KARNATAKA,560011.0,13513
delhi,DELHI,110046.0,13514
Nallasopara,MAHARASHTRA,401304.0,13515
HYDERABAD,ANDHRA PRADESH,500020.0,13516
New delhi,DELHI,110057.0,13517
bhubaneswar,ODISHA,751024.0,13518
Delhi,DELHI,110064.0,13519
Saphale,MAHARASHTRA,401102.0,13520
Kolkata,WEST BENGAL,700131.0,13521
Amravati,MAHARASHTRA,444605.0,13522
VIRAR east,MAHARASHTRA,401305.0,13523
Dombivali East,MAHARASHTRA,421203.0,13524
SURENDRANAGAR,Gujarat,363001.0,13525
JAHANGIRABAD,UTTAR PRADESH,203394.0,13526
"Hyderabad, Telangana",TELANGANA,500036.0,13527
Baleshwar,ODISHA,756019.0,13528
Ahmedabad,Gujarat,380024.0,13529
sundernagr,HIMACHAL PRADESH,175019.0,13530
UNNAO,UTTAR PRADESH,209866.0,13531
KANCHIPURAM,TAMIL NADU,600119.0,13532
Dumraon,BIHAR,802136.0,13533
PALAKKAD,KERALA,679337.0,13534
Tumkur,KARNATAKA,572104.0,13535
THIRUTHURAIPOONDI,TAMIL NADU,614713.0,13536
BANKIMNAGAR,TRIPURA,799035.0,13537
CHANDAMETA BUTARIA,MADHYA PRADESH,480441.0,13538
BILHAUR,UTTAR PRADESH,209202.0,13539
APIIC TADA,ANDHRA PRADESH,524401.0,13540
CHERTHALA,KERALA,688529.0,13541
BHANJANAGAR,ODISHA,761123.0,13542
Khammam District,TELANGANA,507158.0,13543
HALOL,Gujarat,389350.0,13544
TIRUCHIRAPPALLI,TAMIL NADU,621216.0,13545
Sagar,MADHYA PRADESH,470001.0,13546
kolkata,WEST BENGAL,700127.0,13547
Jaspur,UTTARAKHAND,244712.0,13548
Hyderabad,ANDHRA PRADESH,500057.0,13549
SILCHAR,ASSAM,788011.0,13550
SANGLI MIRAJ KUPWAD,MAHARASHTRA,416415.0,13551
"Kolazhy P.O, Thrissur",KERALA,680010.0,13552
PENUGONDA,ANDHRA PRADESH,534326.0,13553
KARIMPUR,WEST BENGAL,742303.0,13554
Shiggoun,KARNATAKA,581205.0,13555
NANGAVALLI,TAMIL NADU,636454.0,13556
Ulundurpet,TAMIL NADU,607201.0,13557
Bidhan Nagar,WEST BENGAL,700098.0,13558
Roha,MAHARASHTRA,402109.0,13559
Thrissur,KERALA,680508.0,13560
Karur,TAMIL NADU,639136.0,13561
Dombivali East,MAHARASHTRA,421201.0,13562
KUNKURI,CHHATTISGARH,496225.0,13563
DIPKA,CHHATTISGARH,495452.0,13564
Karur,TAMIL NADU,639113.0,13565
Palakkad kerala,KERALA,678574.0,13566
KOTHAGUDEM,TELANGANA,507119.0,13567
Thoothukudi,TAMIL NADU,628251.0,13568
port blair,ANDAMAN & NICOBAR ,744101.0,13569
Ledo,ASSAM,786182.0,13570
Musiri,TAMIL NADU,621211.0,13571
"Keeranoor,Mallur",TAMIL NADU,636203.0,13572
New delhi,DELHI,110071.0,13573
"Triplicane,CHENNAI",TAMIL NADU,600005.0,13574
PETTAI,TAMIL NADU,627010.0,13575
SHEIKHPURA,BIHAR,811315.0,13576
Virajpet,KARNATAKA,571211.0,13577
BHANDARA,MAHARASHTRA,441701.0,13578
SUNABEDA,ODISHA,763004.0,13579
Wada,MAHARASHTRA,421303.0,13580
AZARA,ASSAM,781128.0,13581
Kanchipuram district,TAMIL NADU,602106.0,13582
UNA,Gujarat,362560.0,13583
Sultan Bathery,KERALA,673595.0,13584
District Raigadh,MAHARASHTRA,410206.0,13585
RAZOLE,ANDHRA PRADESH,533242.0,13586
CHAKIA chandaulu,UTTAR PRADESH,232103.0,13587
METTUR DAM,TAMIL NADU,636452.0,13588
"BERHAMPUR, Ganjam",ODISHA,760010.0,13589
Indore,MADHYA PRADESH,452020.0,13590
Udhampur,JAMMU & KASHMIR,182101.0,13591
Visakhapatnam,ANDHRA PRADESH,530049.0,13592
HABRA,WEST BENGAL,743222.0,13593
CHENNIMALAI,TAMIL NADU,638051.0,13594
Manadan house,KERALA,680741.0,13595
NAVSARI,Gujarat,396424.0,13596
Thane(W),MAHARASHTRA,400607.0,13597
Krishnagiri,TAMIL NADU,635126.0,13598
UDUPI,KARNATAKA,576215.0,13599
PUTHALAM,TAMIL NADU,629602.0,13600
chennai,TAMIL NADU,600079.0,13601
Sehore,MADHYA PRADESH,466001.0,13602
THANE,MAHARASHTRA,421311.0,13603
VAKKOM,KERALA,695308.0,13604
NAGERCOIL,TAMIL NADU,629901.0,13605
mulund (east)MUMBAI,MAHARASHTRA,400081.0,13606
Chhota Udaipur,Gujarat,391165.0,13607
bangalore,KARNATAKA,560067.0,13608
Pampady,KERALA,686516.0,13609
"Howrah, Liluah",WEST BENGAL,711204.0,13610
ROHTAK,HARYANA,124021.0,13611
"Amruthahalli, Jakkur Post",KARNATAKA,560064.0,13612
CHANDAULI,UTTAR PRADESH,233232.0,13613
Bhubaneswar,ODISHA,751022.0,13614
Panchkula,HARYANA,134107.0,13615
Agartala,TRIPURA,799210.0,13616
ILKAL,KARNATAKA,587125.0,13617
GOGIPETH,KARNATAKA,585309.0,13618
THAKURLI,MAHARASHTRA,421201.0,13619
MALDA,WEST BENGAL,732207.0,13620
SUNDARNAGAR,HIMACHAL PRADESH,174401.0,13621
Ponnur,KERALA,680501.0,13622
KOLKATA 53,WEST BENGAL,700053.0,13623
Danapur cantt,BIHAR,801503.0,13624
Ashoknagar,WEST BENGAL,743263.0,13625
KACHCHH,Gujarat,370001.0,13626
Hyderabad telangana,TELANGANA,500030.0,13627
Sirsi,KARNATAKA,581318.0,13628
Hydrabad,TELANGANA,502319.0,13629
"Bangalore,",KARNATAKA,560011.0,13630
Poonamallee,TAMIL NADU,600056.0,13631
CHHAPRAULI,UTTAR PRADESH,250617.0,13632
BANGALORE,KARNATAKA,560030.0,13633
Avanigadda,ANDHRA PRADESH,521122.0,13634
KANTABANJI,ODISHA,767039.0,13635
Gudalur,TAMIL NADU,625518.0,13636
FARRUKH NAGAR,HARYANA,123506.0,13637
bangalore,KARNATAKA,560083.0,13638
"Mahim (West), MUMBAI",MAHARASHTRA,400016.0,13639
PATNA,BIHAR,801103.0,13640
"Venjaramoodu, Thiruvananthapuram",KERALA,695607.0,13641
BELAGAVI,KARNATAKA,590018.0,13642
VALSAD,Gujarat,396045.0,13643
VIRAR west,MAHARASHTRA,401303.0,13644
Kazhakuttom. Thiruvananthapuram,KERALA,695586.0,13645
VASAI,MAHARASHTRA,401202.0,13646
ARIYALUR,TAMIL NADU,621707.0,13647
NATTAKAM,KERALA,686013.0,13648
HINDAUN city,RAJASTHAN,322230.0,13649
ALLAHABAD,UTTAR PRADESH,229412.0,13650
New Delhi,Delhi,110074.0,13651
Dhule,MAHARASHTRA,424002.0,13652
TIRTHAHALLI,KARNATAKA,577414.0,13653
BIKRAM,BIHAR,801104.0,13654
Dornakal,TELANGANA,506381.0,13655
UMBERGAON,Gujarat,396170.0,13656
CHITTOOR,ANDHRA PRADESH,517589.0,13657
CHOPPADANDI,TELANGANA,505415.0,13658
"Ettumanoor,Kottayam",KERALA,686016.0,13659
Merrut,UTTAR PRADESH,250406.0,13660
Thrissur,KERALA,680001.0,13661
UDAIPUR,RAJASTHAN,313004.0,13662
delhi,DELHI,110092.0,13663
MOHPA,MAHARASHTRA,441502.0,13664
Thiruvananthapuram,KERALA,695004.0,13665
CHITTOOR,ANDHRA PRADESH,517421.0,13666
Gorakhpur,UTTAR PRADESH,273405.0,13667
Chengamanad P O 683578,KERALA,683578.0,13668
NIZAMABAD,TELANGANA,503217.0,13669
TIRUPPUR,TAMIL NADU,641608.0,13670
Malda,WEST BENGAL,732102.0,13671
MANDI,HIMACHAL PRADESH,175045.0,13672
Allahabad,UTTAR PRADESH,211011.0,13673
vellore,TAMIL NADU,632404.0,13674
DARJEELING,WEST BENGAL,734104.0,13675
Palakkad,KERALA,679503.0,13676
bareilly,UTTAR PRADESH,243122.0,13677
"Sandur Taluk, bellary district",KARNATAKA,583119.0,13678
PACHORA,MAHARASHTRA,424201.0,13679
"NS Rd 10, JVPDS, Vile Parle (W) Mumbai",MAHARASHTRA,400049.0,13680
DABHOI,Gujarat,391210.0,13681
WARANGAL rural,TELANGANA,506005.0,13682
T.NARASAPURAM mandalam,ANDHRA PRADESH,534467.0,13683
RAYAGADA,ODISHA,765015.0,13684
Tarn Taran,PUNJAB,143117.0,13685
HALDIA,WEST BENGAL,721605.0,13686
Pondicherry,PUDUCHERRY,605007.0,13687
MAUDAHA,UTTAR PRADESH,210507.0,13688
Old DELHI,DELHI,110006.0,13689
Rangareddy,TELANGANA,501359.0,13690
"Kakkodi, kozhikode",KERALA,673611.0,13691
Thiruvallur,TAMIL NADU,602002.0,13692
Kathor,Gujarat,394150.0,13693
IMPHAL-West,MANIPUR,795004.0,13694
Bangalore,KARNATAKA,560052.0,13695
BARIPADA,ODISHA,757003.0,13696
LUCKNOW,UTTAR PRADESH,226009.0,13697
KEMRI,UTTAR PRADESH,244928.0,13698
DHARIWAL,PUNJAB,143519.0,13699
VARAMBALLI,KARNATAKA,576213.0,13700
Ramapuram,TAMIL NADU,629303.0,13701
KANGRA,HIMACHAL PRADESH,176216.0,13702
hyderabad,TELANGANA,500046.0,13703
DEBIPUR,WEST BENGAL,713169.0,13704
Shimoga,KARNATAKA,577204.0,13705
Morena,MADHYA PRADESH,476001.0,13706
BADLAPUR EAST,MAHARASHTRA,421503.0,13707
MUNDLAMURU,ANDHRA PRADESH,523265.0,13708
Erode,TAMIL NADU,636006.0,13709
Thiruvalla,KERALA,689621.0,13710
ANANTAPUR,ANDHRA PRADESH,516390.0,13711
kottaym,KERALA,686611.0,13712
VALSAD,Gujarat,396030.0,13713
Mangalore,KARNATAKA,575006.0,13714
Visakhapatnam,ANDHRA PRADESH,530020.0,13715
HANUMANGARH,RAJASTHAN,335513.0,13716
jalgaon,MAHARASHTRA,425001.0,13717
COIMBATORE,TAMIL NADU,641033.0,13718
Kolkata-700064,WEST BENGAL,700064.0,13719
Tumkur,KARNATAKA,572102.0,13720
UTHUKKOTTAI,TAMIL NADU,602026.0,13721
UMRETH,Gujarat,388220.0,13722
AHMEDNAGAR,MAHARASHTRA,414003.0,13723
Orang,ASSAM,784114.0,13724
KANNUR,KERALA,670673.0,13725
PORT BLAIR / South Andaman,ANDAMAN & NICOBAR ,744101.0,13726
JHARIA,JHARKHAND,828111.0,13727
JALANDHAR,PUNJAB,144416.0,13728
ALMORA,UTTARAKHAND,263658.0,13729
Ahmednagar,MAHARASHTRA,411003.0,13730
Kottayam,KERALA,686603.0,13731
Chickballapur,KARNATAKA,562101.0,13732
Belghria,WEST BENGAL,700049.0,13733
OLD GOA,GOA,403108.0,13734
Bapatla,ANDHRA PRADESH,522113.0,13735
Tiruchirappalli,TAMIL NADU,620001.0,13736
TALIPADY,KARNATAKA,574150.0,13737
Tadong,SIKKIM,737102.0,13738
"BARH, PATNA",BIHAR,803215.0,13739
Ambala city,HARYANA,134003.0,13740
KAMALPUR,TRIPURA,799285.0,13741
Sicendrabad,TELANGANA,500010.0,13742
KULASEKHARAPURAM,KERALA,690528.0,13743
Manamadurai,TAMIL NADU,630606.0,13744
PortBlair,ANDAMAN & NICOBAR ,744102.0,13745
CHITTOOR,ANDHRA PRADESH,517167.0,13746
Sivagangai  district,TAMIL NADU,630106.0,13747
GURGAON,HARYANA,122004.0,13748
DHARMARAM KARIMNAGAR DISTRICT,TELANGANA,505416.0,13749
"INDIRAPURAM, GHAZIABAD",UTTAR PRADESH,201014.0,13750
Berhampur,Odisha,760002.0,13751
JHANSI,UTTAR PRADESH,284120.0,13752
MAURANIPUR,UTTAR PRADESH,284204.0,13753
Jammu,JAMMU & KASHMIR,180002.0,13754
SIDDHARTHNAGAR,UTTAR PRADESH,272202.0,13755
VISAKHAPATNAM,ANDHRA PRADESH,531035.0,13756
Trivandrum,KERALA,695582.0,13757
SILCHAR,ASSAM,788007.0,13758
"Kalaiyanur, coimbatore",TAMIL NADU,641108.0,13759
Kanpur,UTTAR PRADESH,208005.0,13760
GHAZIABAD,UTTAR PRADESH,201206.0,13761
PUNE,MAHARASHTRA,411039.0,13762
West Champaran,BIHAR,845306.0,13763
Murwara Katni,MADHYA PRADESH,483501.0,13764
CALICUT,KERALA,673010.0,13765
ATHIRAMPUZHA,KERALA,686602.0,13766
PALI HARDOI DISTRICT,UTTAR PRADESH,241123.0,13767
MUMBAi,MAHARASHTRA,400055.0,13768
Kadapra Niranam,KERALA,689621.0,13769
"Kalapatti, Coimbatore",TAMIL NADU,641048.0,13770
ANAND,Gujarat,388121.0,13771
BHAVNAGAR,Gujarat,364004.0,13772
nellore city,ANDHRA PRADESH,524003.0,13773
VIRUDHACHALAM,TAMIL NADU,606003.0,13774
WARANGAL,TELANGANA,506244.0,13775
JALANDHAR,PUNJAB,144012.0,13776
PANAJI,GOA,403003.0,13777
"Attur, salem",TAMIL NADU,636108.0,13778
KOTHAGUDEM,TELANGANA,507118.0,13779
"PUNE, 51",MAHARASHTRA,411041.0,13780
mumbai,MAHARASHTRA,400086.0,13781
Chittapur tq,KARNATAKA,585211.0,13782
